rh,temp,uva,uvb,x,y,blueg,blueb,worn,pressure,timestamp,hour,minute,second,isnight
32.71333333333334,29.296666666666667,2.046111111111111,0.5888266666666667,274.1666666666667,302.44444444444446,63.61111111111112,56.72222222222222,0.0,0.9868580201222688,1650629034,14,3,54,0
32.68,29.171875,1.6801041666666665,0.46647,237.66666666666663,257.5416666666667,53.0625,49.583333333333336,0.0,0.9868465745538286,1650629187,14,6,27,0
32.68233333333334,29.17466666666668,1.6002,0.437644,216.36666666666667,235.4,48.8,44.86666666666667,0.0,0.9868347725964307,1650629340,14,9,0,0
32.61833333333333,28.902500000000003,1.5808854166666666,0.4334550000000001,200.4375,219.4375,44.97916666666666,41.16666666666666,0.0,0.9868525372152314,1650629494,14,11,34,0
32.64185185185185,28.714444444444453,1.4452129629629629,0.3988622222222222,185.64814814814812,204.09259259259255,41.64814814814815,38.18518518518518,0.0,0.9869340497665195,1650629647,14,14,7,0
32.67964912280702,28.771052631578943,1.4070263157894738,0.3856421052631578,176.82456140350877,194.8245614035088,39.719298245614034,36.280701754385966,0.0,0.986935906259604,1650629800,14,16,40,0
32.653055555555554,28.60444444444445,1.4305138888888889,0.3890799999999998,173.63888888888889,191.63888888888889,38.86111111111112,35.27777777777778,0.0,0.9869495846697921,1650629953,14,19,13,0
32.662499999999994,28.537500000000005,1.444625,0.3869499999999999,172.08333333333334,190.08333333333331,40.333333333333336,34.833333333333336,0.0,0.9869882391644048,1650630118,14,21,58,0
32.69809523809525,28.64190476190475,1.3183809523809524,0.3655485714285714,164.38095238095238,182.14285714285717,38.57142857142857,33.714285714285715,0.0,0.9870078601388743,1650630271,14,24,31,0
32.64333333333333,28.693333333333328,1.2223749999999998,0.3336999999999999,154.83333333333334,170.83333333333334,37.66666666666666,31.916666666666668,0.0,0.9870540340488527,1650630424,14,27,4,0
32.65098039215687,28.79803921568627,1.308598039215686,0.3585082352941175,158.9607843137255,176.58823529411765,35.666666666666664,32.09803921568628,0.0,0.987077304151367,1650630577,14,29,37,0
32.65694444444445,28.715000000000007,1.3670138888888888,0.3751166666666666,164.94444444444446,182.94444444444449,37.72222222222222,33.138888888888886,0.0,0.9870707569153164,1650630731,14,32,11,0
32.58899999999999,28.53333333333333,1.3716000000000002,0.3825479999999999,167.06666666666666,185.06666666666663,37.66666666666666,33.25,0.0,0.987087260465499,1650630884,14,34,44,0
